Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2
39539970,200.7701873779,137024970,313.6775512695,247619970,556.3169555664
39554970,7.0485372543,137039970,329.3394470215,247634970,186.3446044922
39569970,157.7731018066,137069970,433.8579711914,247649970,618.1772460938
39599970,131.9417114258,137084970,351.0293273926,247664970,218.4193725586
39629970,117.1706085205,137099970,398.7958984375,247679970,452.5889282227
39644970,2.5653083324,137114970,245.3147583008,247694970,25.4467029572
39659970,221.6233062744,137129970,547.1478271484,247709970,612.3474731445
39689970,121.7318572998,137144970,285.8108825684,247739970,466.5403442383
39704970,54.6964263916,137159970,393.2907409668,247754970,504.5393066406
39719970,139.8085632324,137174970,518.8874511719,247769970,398.957824707
39734970,119.4927902222,137189970,419.7496643066,247784970,241.294631958
39749970,177.1900482178,137219970,535.4603881836,247799970,715.9168701172
39779970,184.3715820313,137234970,882.487487793,247829970,340.7654418945
39794970,27.4411144257,137249970,554.6262817383,247844970,724.172668457
39809970,118.3712463379,137264970,747.8970336914,247859970,274.0383300781
39824970,35.6051139832,137279970,653.9926147461,247889970,472.5041809082
39839970,156.9246368408,137294970,162.6697235107,247904970,-7.0959925652
39854970,23.5994567871,137309970,357.1636047363,247919970,632.6393432617
39869970,127.1134643555,137339970,546.2423706055,247949970,472.1957702637
39884970,5.6735582352,137369970,533.309387207,247964970,522.2927246094
39899970,115.8576507568,137384970,32.8666114807,247979970,504.0756835938
39929970,150.7746276855,137399970,457.7961425781,248009970,655.8094482422
39959970,149.7461090088,137414970,258.350769043,248024970,94.7124404907
39989970,110.8278808594,137429970,401.2161254883,248039970,527.8085327148
40019970,99.2340087891,137459970,329.6670532227,248069970,639.293762207
40049970,108.5243225098,137474970,331.7546081543,248099970,808.7537841797
40064970,60.5130577087,137489970,461.6986694336,248129970,605.9622802734
40079970,142.5955505371,137504970,42.1404838562,248144970,404.71484375
40109970,107.5899810791,137519970,199.4305419922,248159970,420.9360351563
40124970,11.2037677765,137549970,354.9946594238,248174970,393.632598877
40139970,126.3995056152,137564970,53.835067749,248189970,483.2450866699
40169970,97.7083587646,137579970,393.1841125488,248219970,400.1346740723
40199970,125.3137130737,137609970,375.3281860352,248234970,80.4824066162
40229970,156.331817627,137624970,290.0838623047,248249970,386.8759765625
40259970,131.1439361572,137639970,405.816619873,248279970,514.2807617188
40289970,206.3322601318,137654970,40.5435409546,248309970,619.8853759766
40304970,268.2265319824,137669970,410.4985961914,248339970,470.8338012695
40319970,122.4158477783,137699970,227.8347015381,248369970,625.0167236328
40349970,185.3607330322,137729970,493.983001709,248384970,610.4473876953
40364970,33.1238479614,137744970,552.9325561523,248399970,450.8150634766
40379970,204.3405456543,137759970,582.938659668,248414970,437.7661132813
40394970,83.0498046875,137789970,495.2247314453,248429970,444.792175293
40409970,137.1343536377,137819970,367.0185241699,248459970,652.7320556641
40439970,138.6856842041,137834970,38.1123123169,248489970,350.3797302246
40454970,79.2840499878,137849970,471.5707397461,248504970,265.3326416016
40469970,151.2118530273,137864970,73.8238220215,248519970,509.0296630859
40499970,198.0508422852,137879970,479.7592163086,248534970,3.4311275482
40529970,165.0653839111,137894970,999.6652832031,248549970,708.5587768555
40544970,16.9422779083,137909970,380.4090576172,248579970,527.6823120117
40559970,180.970916748,137939970,446.6967773438,248594970,119.3474578857
40574970,124.852645874,137969970,473.4965820313,248609970,538.3747558594
40589970,149.1154632568,137999970,247.5098114014,248624970,825.8586425781
40619970,150.3516082764,138029970,589.2493896484,248639970,553.6948242188
40649970,201.1206817627,138059970,390.723815918,248669970,613.9380493164
40679970,159.8339233398,138089970,381.8910827637,248684970,763.1774291992
40694970,270.0761413574,138104970,749.7924804688,248699970,412.0807800293
40709970,170.4135131836,138119970,536.0678100586,248714970,167.4927368164
40739970,170.6999664307,138149970,437.646484375,248729970,427.7170410156
40769970,210.5838317871,138179970,488.9715881348,248744970,870.0082397461
40799970,108.2024307251,138194970,10.4323101044,248759970,405.1058349609
40829970,164.116973877,138209970,535.1312255859,248789970,422.0664367676
40859970,174.1571655273,138224970,118.0103988647,248804970,183.342086792
40889970,94.9466629028,138239970,404.858001709,248819970,651.8676147461
40919970,184.4083862305,138269970,474.9273986816,248834970,157.0459899902
40949970,149.6669464111,138284970,813.1992797852,248849970,466.893157959
40979970,187.9559631348,138299970,443.4317016602,248879970,517.5783691406
41009970,195.4345550537,138314970,302.3934020996,248894970,190.6259307861
41039970,202.3512573242,138329970,476.3214416504,248909970,754.2261962891
41054970,112.6639480591,138344970,111.8492507935,248939970,428.2286071777
41069970,248.4383850098,138359970,476.0931396484,248969970,500.6444702148
41099970,203.2306976318,138374970,316.6309814453,248984970,518.7930908203
41129970,141.6823425293,138389970,474.0058898926,248999970,469.384765625
41159970,168.5804138184,138404970,100.199432373,249029970,529.0595703125
41189970,259.2231140137,138419970,480.331817627,249044970,224.0182800293
41204970,78.1822280884,138449970,549.9677734375,249059970,611.8103027344
41219970,283.7734069824,138464970,133.2473297119,249089970,566.8456420898
41249970,126.8597335815,138479970,579.7722167969,249119970,672.5881347656
41264970,218.4946746826,138509970,481.0885314941,249134970,253.3636932373
41279970,160.5643157959,138524970,137.832901001,249149970,408.4322509766
41309970,142.4608001709,138539970,342.7927246094,249164970,468.9703979492
41339970,236.2758483887,138554970,174.3798828125,249179970,705.1197509766
41354970,332.7779541016,138569970,314.0697631836,249209970,784.7633666992
41369970,170.7172546387,138599970,491.2881774902,249224970,338.8832397461
41384970,188.1273803711,138629970,280.652130127,249239970,493.5564575195
41399970,218.5095825195,138659970,377.9313659668,249254970,255.0008850098
41429970,124.766242981,138674970,200.999206543,249269970,484.0541381836
41444970,-5.1294732094,138689970,381.5668334961,249284970,396.61328125
41459970,273.504119873,138704970,373.6747131348,249299970,691.8264160156
41474970,-8.457698822,138719970,426.8276062012,249329970,291.7809143066
41489970,144.6113739014,138734970,366.5626525879,249344970,285.021270752
41519970,118.7939605713,138749970,408.8521118164,249359970,407.7194519043
41549970,235.4758453369,138764970,76.7773590088,249374970,164.8864898682
41579970,166.6949005127,138779970,510.656463623,249389970,617.0980224609
41609970,129.8819885254,138794970,5.3665595055,249404970,335.3033752441
41624970,32.1771888733,138809970,268.5322265625,249419970,660.3041381836
41639970,172.5961608887,138839970,459.0703125,249434970,45.2953643799
41654970,56.7226409912,138854970,464.3833312988,249449970,586.0046386719
41669970,177.5735015869,138869970,431.8931274414,249479970,634.7442016602
41699970,184.1393280029,138899970,447.461517334,249494970,263.210144043
41714970,135.8684387207,138914970,121.0883865356,249509970,580.6303710938
41729970,180.5442047119,138929970,357.8545532227,249539970,465.6116333008
41759970,184.536315918,138944970,-6.4574437141,249569970,467.2849731445
41774970,22.7745189667,138959970,484.4936218262,249584970,775.3895263672
41789970,175.2056732178,138974970,36.500957489,249599970,330.1553955078
41804970,49.9807319641,138989970,312.0061340332,249629970,251.685333252
41819970,172.9622344971,139004970,247.1993713379,249644970,122.2060699463
41849970,252.0129089355,139019970,491.8937988281,249659970,470.1774291992
41864970,90.111289978,139049970,395.7807006836,249689970,478.8860473633
41879970,202.7857818604,139064970,207.8708496094,249704970,284.6183166504
41909970,198.693359375,139079970,444.7620849609,249719970,334.7164001465
41939970,183.1223449707,139094970,81.7798309326,249749970,564.1696777344
41954970,190.7538452148,139109970,376.1503295898,249764970,209.8558349609
41969970,139.6544342041,139139970,316.4840087891,249779970,489.6567687988
41999970,143.0612335205,139154970,155.1056671143,249809970,424.9307250977
42029970,214.8389587402,139169970,418.1638183594,249824970,424.6644592285
42059970,150.551071167,139184970,206.9121246338,249839970,506.5931091309
42074970,-32.3063240051,139199970,412.9566955566,249869970,398.9481811523
42089970,174.2991333008,139214970,434.7294311523,249899970,459.1846008301
42119970,156.2809906006,139229970,404.2619934082,249914970,124.4376373291
42149970,200.3847808838,139244970,118.1110687256,249929970,546.5723266602
42179970,224.8068847656,139259970,501.0202026367,249959970,525.4232788086
42209970,318.2228393555,139274970,79.3472671509,249974970,454.0895080566
42239970,199.5512084961,139289970,412.3992004395,249989970,558.9902954102
42254970,144.5537261963,139304970,213.1168518066,250019970,440.5355834961
42269970,128.9024200439,139319970,330.7936096191,250034970,780.7041015625
42299970,197.6307983398,139349970,403.1283569336,250049970,584.7670898438
42329970,198.047668457,139364970,240.137802124,250079970,409.1690979004
42359970,197.3840942383,139379970,345.1216430664,250094970,586.2728271484
42389970,257.9472351074,139394970,-0.2487946749,250109970,560.7409667969
42419970,221.8932952881,139409970,298.2983703613,250124970,241.6674499512
42434970,72.0818786621,139424970,143.6716308594,250139970,489.628692627
42449970,202.3309631348,139439970,473.676361084,250154970,326.0043334961
42479970,125.881187439,139454970,520.9338378906,250169970,458.0228271484
42494970,62.1521072388,139469970,543.2774047852,250184970,87.302772522
42509970,227.7922210693,139484970,405.7218322754,250199970,327.777923584
42539970,201.6859436035,139499970,411.199432373,250214970,604.2963867188
42569970,212.2440948486,139529970,468.6695251465,250229970,347.7316894531
42599970,164.5348510742,139559970,438.4202575684,250244970,303.9909973145
42614970,52.7012290955,139574970,387.8340759277,250259970,455.9201965332
42629970,168.2252197266,139589970,473.2977905273,250289970,341.3936767578
42644970,100.7406616211,139619970,572.4117431641,250304970,98.9185791016
42659970,214.9441070557,139634970,327.1979980469,250319970,631.1447143555
42674970,18.4395618439,139649970,634.2948608398,250334970,155.421005249
42689970,221.7504119873,139664970,226.7217712402,250349970,338.181640625
42719970,177.3378753662,139679970,519.4683837891,250364970,181.4631652832
42734970,171.3139343262,139694970,204.1388092041,250379970,515.1563720703
42749970,222.813079834,139709970,555.4438476563,250409970,381.7989501953
42779970,187.7629241943,139724970,266.3262329102,250424970,593.8314819336
42809970,200.2958221436,139739970,450.5775756836,250439970,533.5421142578
42824970,0.3002019525,139754970,602.0994873047,250454970,264.4744873047
42839970,197.7730712891,139769970,452.2511901855,250469970,519.4721679688
42854970,3.432482481,139799970,325.1982727051,250499970,495.0020751953
42869970,188.41065979,139814970,153.2367706299,250529970,604.5292358398
42899970,216.1936340332,139829970,398.178314209,250559970,458.551361084
42929970,183.3703460693,139859970,542.7144775391,250589970,439.894744873
42944970,78.3303604126,139874970,32.8554191589,250619970,423.1211242676
42959970,238.4812774658,139889970,192.5879974365,250634970,532.9574584961
42989970,248.8994140625,139904970,718.2068481445,250649970,546.841003418
43004970,0.6228010654,139919970,437.4152832031,250664970,348.8742980957
43019970,210.1377563477,139934970,362.5463867188,250679970,620.7677001953
43034970,118.1057739258,139949970,449.2443847656,250694970,193.5842895508
43049970,176.7078704834,139964970,30.3297348022,250709970,493.46875
43079970,120.8676452637,139979970,528.9201660156,250739970,539.0463256836
43109970,147.8304138184,140009970,404.204498291,250769970,534.4071655273
43124970,-1.3626022339,140024970,501.495300293,250784970,14.9182014465
43139970,236.3805541992,140039970,396.0895690918,250799970,654.7163085938
43154970,-2.8343508244,140054970,716.7713012695,250814970,737.1069946289
43169970,204.0228118896,140069970,462.6282043457,250829970,521.4404907227
43199970,221.6993103027,140099970,574.9432373047,250859970,531.9381713867
43229970,195.5299377441,140129970,473.7437744141,250874970,455.2901000977
43259970,172.6759338379,140144970,395.8974609375,250889970,510.807800293
43274970,8.6037731171,140159970,449.650177002,250904970,782.0494384766
43289970,266.4453125,140174970,42.349445343,250919970,594.9133300781
43319970,249.2131500244,140189970,427.7378845215,250934970,185.4880523682
43349970,148.9560699463,140219970,403.1217041016,250949970,416.7601318359
43379970,249.9995117188,140234970,382.3311767578,250964970,864.5809936523
43394970,-11.1049365997,140249970,439.0688781738,250979970,568.4266967773
43409970,131.819229126,140264970,333.1358032227,250994970,459.7650756836
43424970,34.999130249,140279970,440.3505249023,251009970,444.0053405762
43439970,291.226348877,140294970,-1.9660594463,251024970,898.6091918945
43469970,198.5655059814,140309970,545.4737548828,251039970,607.5368652344
43499970,210.4400939941,140324970,71.7325592041,251054970,127.1439666748
43514970,-15.8373861313,140339970,461.9163208008,251069970,667.1209106445
43529970,224.8993988037,140354970,200.4592437744,251099970,468.8665466309
43544970,3.6198165417,140369970,410.7106628418,251114970,445.5681762695
43559970,240.5861206055,140384970,89.6359100342,251129970,723.5816040039
43574970,51.4885673523,140399970,347.4837646484,251144970,294.1970214844
43589970,219.9042663574,140414970,81.1327819824,251159970,470.6953125
43604970,10.315955162,140429970,388.8647155762,251189970,367.4281311035
