Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2,Step-eval3,Value-eval3
23819970,1338.4282226563,62294970,448.3749694824,86234970,64.2657394409,181919970,852.3526000977
23849970,1338.0815429688,62309970,1472.8582763672,86249970,923.2430419922,181934970,179.604095459
23879970,1376.408203125,62324970,459.3106079102,86264970,129.7621917725,181949970,856.213684082
23894970,389.8798217773,62339970,1452.3117675781,86279970,999.4962158203,181964970,206.3101043701
23909970,1325.7824707031,62354970,132.2021636963,86294970,303.9647521973,181979970,885.958984375
23939970,1370.9700927734,62369970,1375.6791992188,86309970,994.0814208984,181994970,288.4023742676
23969970,1369.1844482422,62384970,214.8444519043,86324970,143.7701263428,182009970,811.6448974609
23999970,1357.7292480469,62399970,1239.1976318359,86339970,948.9408569336,182024970,303.8513183594
24014970,268.8311767578,62414970,382.6524047852,86354970,297.1055603027,182039970,718.9801025391
24029970,1364.2170410156,62429970,1432.6140136719,86369970,1017.4744262695,182054970,157.4855194092
24044970,256.1084594727,62444970,446.3634338379,86399970,1003.2269287109,182069970,915.31640625
24059970,1382.7359619141,62459970,1671.0407714844,86414970,165.140335083,182084970,306.9754638672
24089970,1343.7554931641,62474970,62.8425865173,86429970,967.2169799805,182099970,739.5850830078
24119970,1342.9213867188,62489970,1418.6639404297,86444970,367.0090637207,182114970,217.8584442139
24149970,1344.5476074219,62504970,196.4292144775,86459970,1158.0466308594,182129970,729.0299072266
24179970,1365.5061035156,62519970,1426.9056396484,86474970,164.9270477295,182144970,156.1197052002
24209970,1334.9992675781,62549970,1483.6267089844,86489970,1136.8146972656,182159970,752.8383178711
24239970,1367.5600585938,62564970,394.0948486328,86504970,325.0732727051,182174970,100.4159240723
24269970,1392.0288085938,62579970,1455.0438232422,86519970,1114.3350830078,182189970,906.1828613281
24299970,1356.6936035156,62609970,1529.0388183594,86534970,225.5336761475,182204970,244.7057647705
24314970,248.3356781006,62624970,384.9054260254,86549970,1097.4934082031,182219970,909.8519897461
24329970,1403.2414550781,62639970,1434.8098144531,86564970,270.1753234863,182234970,153.6070556641
24359970,1388.2606201172,62654970,390.0772094727,86579970,1043.1856689453,182249970,989.8987426758
24389970,1403.6685791016,62669970,1491.2868652344,86594970,212.7435302734,182264970,302.802947998
24419970,1392.0092773438,62684970,307.2632446289,86609970,1029.0987548828,182279970,789.5934448242
24449970,1427.6097412109,62699970,1378.5036621094,86624970,262.8892211914,182294970,86.4186630249
24479970,1346.2102050781,62714970,620.048828125,86639970,838.8067016602,182309970,901.2833251953
24509970,1408.1058349609,62729970,1412.3172607422,86654970,254.7907104492,182324970,309.4945983887
24524970,218.7735748291,62744970,-28.3487548828,86669970,1124.3422851563,182339970,1003.6885375977
24539970,1422.7509765625,62759970,1338.052734375,86684970,187.7034759521,182354970,173.1873931885
24554970,258.5468139648,62774970,725.8433227539,86699970,1064.1248779297,182369970,969.3264160156
24569970,1441.7069091797,62789970,1567.3107910156,86714970,223.6543579102,182384970,362.9738769531
24599970,1395.0057373047,62804970,397.0265197754,86729970,1177.2095947266,182399970,779.9721069336
24629970,1399.9393310547,62819970,1447.8265380859,86744970,257.962890625,182414970,137.2141265869
24659970,1419.6965332031,62834970,298.7458496094,86759970,1239.8481445313,182429970,835.4860229492
24674970,387.3087463379,62849970,1346.5701904297,86774970,266.8798828125,182444970,177.4826660156
24689970,1404.0286865234,62864970,354.4449462891,86789970,1023.7088012695,182459970,961.3994750977
24719970,1396.9323730469,62879970,1202.8211669922,86804970,238.8659515381,182474970,213.7817993164
24734970,109.0702590942,62894970,453.3174743652,86819970,1051.8304443359,182489970,792.0473632813
24749970,1440.1387939453,62909970,1376.9820556641,86834970,465.4488525391,182504970,211.5813598633
24779970,1374.2098388672,62924970,129.7365875244,86849970,1105.3768310547,182519970,877.7459716797
24794970,235.9155426025,62939970,1317.8564453125,86864970,271.2745056152,182534970,87.4714126587
24809970,1406.4625244141,62954970,180.4526367188,86879970,1017.7594604492,182549970,898.1185302734
24839970,1368.1917724609,62969970,1488.2861328125,86894970,86.6744613647,182564970,173.2007904053
24854970,379.248626709,62984970,118.8273696899,86909970,1164.2768554688,182579970,901.7463378906
24869970,1418.0406494141,62999970,1473.68359375,86924970,204.9072875977,182594970,287.684753418
24899970,1421.6313476563,63014970,-32.4491043091,86939970,1138.2919921875,182609970,934.0310058594
24914970,516.4373779297,63029970,1385.8558349609,86954970,330.4743652344,182624970,83.7509384155
24929970,1420.3111572266,63044970,102.7122879028,86969970,1241.9334716797,182639970,778.3807983398
24959970,1407.8249511719,63059970,1357.2575683594,86984970,281.4580688477,182654970,248.3291473389
24989970,1387.7159423828,63074970,294.1405639648,86999970,966.3081665039,182669970,758.1231689453
25019970,1376.0993652344,63089970,1303.1467285156,87014970,295.3762817383,182684970,262.3325805664
25034970,455.0212402344,63104970,114.4529190063,87029970,1112.1385498047,182699970,760.7443237305
25049970,1411.7935791016,63119970,1458.1778564453,87044970,294.0874328613,182714970,169.344833374
25079970,1409.2252197266,63134970,432.4614257813,87059970,1104.9049072266,182729970,960.8679199219
25094970,476.2282714844,63149970,1256.6604003906,87074970,233.2918243408,182744970,220.3856658936
25109970,1405.48828125,63164970,266.8445739746,87089970,1086.2445068359,182759970,831.341003418
25139970,1386.3522949219,63179970,1349.3907470703,87104970,326.403503418,182774970,255.351776123
25169970,1416.9938964844,63194970,716.9730834961,87119970,1050.4116210938,182789970,1092.5684814453
25199970,1419.6964111328,63209970,1507.8200683594,87134970,255.6945953369,182804970,307.9018554688
25229970,1415.6236572266,63224970,283.2437438965,87149970,1092.3232421875,182819970,927.8043212891
25259970,1401.5909423828,63239970,1243.9173583984,87164970,228.1499481201,182834970,189.0375518799
25274970,515.6008911133,63269970,1548.0482177734,87179970,850.022277832,182849970,1047.7360839844
25289970,1376.0495605469,63284970,332.7568664551,87194970,390.8999023438,182864970,140.5430145264
25319970,1409.046875,63299970,1423.3795166016,87209970,1080.3449707031,182879970,887.0944213867
25334970,249.5597839355,63314970,307.2324523926,87224970,275.0700073242,182894970,200.9886169434
25349970,1411.8347167969,63329970,1538.8087158203,87239970,1143.9733886719,182909970,902.3070678711
25379970,1401.6851806641,63344970,168.4768829346,87254970,305.999786377,182924970,242.8590393066
25394970,474.05859375,63359970,1370.1534423828,87269970,1220.3913574219,182939970,921.1231689453
25409970,1422.5093994141,63389970,1510.8485107422,87284970,204.1206359863,182954970,66.0370635986
25439970,1429.4168701172,63404970,389.8777160645,87299970,967.4514770508,182969970,924.3944702148
25454970,420.2572631836,63419970,1440.7489013672,87329970,1139.580078125,182984970,184.1528167725
25469970,1434.9149169922,63434970,-21.1344985962,87344970,170.283996582,182999970,1034.6645507813
25484970,465.2266540527,63449970,1603.1915283203,87359970,958.3327026367,183014970,254.6981658936
25499970,1412.6906738281,63479970,1497.9985351563,87374970,194.9456787109,183029970,959.5515136719
25529970,1423.8884277344,63494970,78.2838516235,87389970,1060.3566894531,183044970,121.5975646973
25559970,1442.2974853516,63509970,1494.6964111328,87404970,325.0938415527,183059970,1010.3062133789
25574970,135.0506439209,63539970,1616.8399658203,87419970,1117.326171875,183074970,182.6723022461
25589970,1447.4296875,63569970,1480.9937744141,87434970,240.8457946777,183089970,780.0427856445
25604970,354.4229736328,63599970,1648.4227294922,87449970,1034.0721435547,183104970,178.0565643311
25619970,1452.5959472656,63614970,152.6032409668,87464970,265.707824707,183119970,895.3287353516
25649970,1439.5531005859,63629970,1471.1354980469,87479970,1025.8447265625,183134970,160.5944824219
25664970,437.9407348633,63659970,1398.6232910156,87494970,335.7160644531,183149970,811.5814819336
25679970,1483.1213378906,63674970,117.5844650269,87509970,1133.7543945313,183164970,289.8379211426
25694970,379.4730834961,63689970,1528.0826416016,87524970,156.9663085938,183179970,877.9537353516
25709970,1458.6682128906,63704970,348.3901672363,87539970,1004.090637207,183194970,264.5924682617
25724970,218.0187683105,63719970,1517.1722412109,87554970,204.3584594727,183209970,848.5695800781
25739970,1463.6773681641,63734970,165.5357513428,87569970,1176.6951904297,183224970,309.8036804199
25769970,1459.4659423828,63749970,1415.0362548828,87584970,220.875,183239970,1017.1021728516
25799970,1476.0778808594,63764970,306.1411437988,87599970,1009.078918457,183254970,179.3060760498
25829970,1467.9262695313,63779970,1450.8442382813,87614970,292.0489501953,183269970,905.6326904297
25859970,1447.2640380859,63794970,285.4119567871,87629970,1202.9106445313,183284970,297.2263183594
25889970,1503.4190673828,63809970,1434.1942138672,87644970,332.9071655273,183299970,804.5401000977
25904970,432.562286377,63824970,87.6067276001,87659970,1151.5714111328,183314970,172.3811798096
25919970,1500.2408447266,63839970,1568.7866210938,87674970,206.1713104248,183329970,809.567565918
25949970,1422.912109375,63854970,269.6495361328,87689970,970.162902832,183344970,165.8754577637
25979970,1481.5299072266,63869970,1229.0229492188,87704970,266.0054626465,183359970,865.5275268555
25994970,297.6840209961,63899970,1460.1939697266,87719970,996.1093139648,183374970,219.259979248
26009970,1480.6564941406,63914970,201.900390625,87734970,189.1188049316,183389970,862.3276367188
26039970,1489.1749267578,63929970,1532.4071044922,87749970,1037.8936767578,183404970,244.463760376
26054970,173.9782867432,63944970,88.2165679932,87764970,324.5520935059,183419970,852.0112304688
26069970,1482.7833251953,63959970,1461.9389648438,87779970,1070.1169433594,183434970,217.1373901367
26084970,181.5236053467,63974970,58.8217353821,87794970,268.9669799805,183449970,834.8298339844
26099970,1499.3244628906,63989970,1579.9913330078,87809970,1033.8715820313,183464970,179.0870819092
26114970,496.064453125,64004970,325.0936584473,87824970,177.5761413574,183479970,771.515625
26129970,1469.1702880859,64019970,1266.4600830078,87839970,1027.5173339844,183494970,214.4653778076
26159970,1468.2004394531,64049970,1493.7297363281,87854970,237.2064819336,183509970,795.4111938477
26189970,1437.38671875,64064970,263.0713806152,87869970,1031.0246582031,183524970,124.3595581055
26219970,1461.4244384766,64079970,1427.1561279297,87884970,189.9186096191,183539970,906.5352172852
26249970,1403.7615966797,64094970,161.1851806641,87899970,1193.34375,183554970,184.9951629639
26279970,1484.2916259766,64109970,1514.7940673828,87914970,241.5650939941,183569970,933.5145263672
26294970,258.9998168945,64124970,582.6535644531,87929970,944.3010864258,183584970,118.8983840942
26309970,1495.5869140625,64139970,1355.4914550781,87944970,317.1305541992,183599970,876.5538330078
26339970,1470.5623779297,64154970,91.9973678589,87959970,975.5420532227,183614970,201.9791717529
26369970,1465.4556884766,64169970,1501.7733154297,87974970,194.5335083008,183629970,837.3218383789
26399970,1433.3052978516,64199970,1416.7053222656,87989970,1059.3419189453,183644970,156.5811309814
26414970,486.9700622559,64214970,91.3587875366,88004970,287.3055419922,183659970,962.0628662109
26429970,1440.5767822266,64229970,1448.9768066406,88019970,1019.0325927734,183674970,141.3143768311
26444970,407.2239379883,64244970,251.9740142822,88034970,181.6041870117,183689970,897.1549682617
26459970,1460.2359619141,64259970,1421.2061767578,88049970,1276.6335449219,183704970,161.9006347656
26489970,1489.2244873047,64289970,1536.06640625,88064970,364.657043457,183719970,731.3200073242
26519970,1439.3143310547,64304970,357.6925964355,88079970,1024.271484375,183734970,240.2881774902
26549970,1487.8161621094,64319970,1648.9010009766,88094970,286.9290466309,183749970,739.8958129883
26564970,181.5688171387,64349970,1344.8796386719,88109970,1048.6496582031,183764970,193.05418396
26579970,1470.5511474609,64364970,279.9280090332,88124970,330.3522338867,183779970,872.4486083984
26594970,555.5548095703,64379970,1565.2200927734,88139970,1094.9464111328,183794970,119.2261276245
26609970,1464.1647949219,64394970,308.691619873,88154970,252.5236053467,183809970,795.5455322266
26639970,1464.1241455078,64409970,1655.3002929688,88169970,979.5864868164,183824970,369.9655151367
26669970,1453.7401123047,64424970,361.2065429688,88184970,244.5404510498,183839970,790.3887329102
26684970,395.8077087402,64439970,1506.7618408203,88199970,1147.3449707031,183854970,124.8403701782
26699970,1505.3073730469,64454970,88.6632156372,88214970,253.8451385498,183869970,691.2867431641
26729970,1464.1314697266,64469970,1462.8995361328,88229970,1007.775390625,183884970,156.6655578613
26744970,433.7834472656,64484970,75.4435195923,88244970,265.7608337402,183899970,822.4669189453
26759970,1433.0590820313,64499970,1425.6962890625,88259970,1132.7536621094,183914970,251.2051544189
26789970,1452.1109619141,64529970,1616.9844970703,88274970,186.0926971436,183929970,888.6810913086
26804970,400.0275878906,64559970,1475.8022460938,88289970,927.8791503906,183944970,177.6761627197
26819970,1430.2954101563,64574970,289.1918029785,88304970,222.3018341064,183959970,814.9330444336
26849970,1452.5222167969,64589970,1503.6185302734,88319970,1144.0190429688,183974970,167.4976501465
26879970,1442.892578125,64604970,217.3072814941,88334970,302.5993347168,183989970,749.9078369141
26909970,1481.3035888672,64619970,1549.6372070313,88349970,1129.8985595703,184004970,222.950881958
26939970,1476.0610351563,64634970,112.6940536499,88364970,243.0027313232,184019970,932.1792602539
26969970,1432.7116699219,64649970,1462.5465087891,88379970,1015.0795288086,184034970,140.6846466064
26999970,1506.0288085938,64664970,387.3342895508,88394970,278.5280456543,184049970,747.0871582031
27029970,1498.6706542969,64679970,1527.7727050781,88409970,1035.9912109375,184064970,236.6849365234
27059970,1473.9993896484,64694970,155.9217376709,88424970,323.3670959473,184079970,796.1249389648
27089970,1470.2124023438,64709970,1502.5590820313,88439970,1019.055480957,184094970,201.299621582
27104970,314.2612609863,64739970,1584.3687744141,88454970,253.9725341797,184109970,776.705871582
27119970,1482.9416503906,64754970,46.0681304932,88469970,1266.7280273438,184124970,224.7540283203
27149970,1479.0340576172,64769970,1383.1729736328,88484970,276.799987793,184139970,859.8084716797
27179970,1477.6530761719,64799970,1442.9764404297,88499970,1034.5294189453,184154970,203.154876709
27209970,1490.9187011719,64814970,133.4336395264,88514970,221.1912231445,184169970,817.3227539063
